代码,名称,PE_TTM,总市值_亿,营业收入,净利润,营收同比%,净利润同比%,ROE%,报告期,币种
08148,悟喜生活,175.71,17.78,85403967.1,9137876.74,64.9800219845,283.611615245,19.601270972992,2025-12-31,HKD
08149,浩德控股,-21.59,1.02,44585608.62,-7820061.42,-7.0580766789,-167.1154760019,-2.256847577564,2025-03-31,HKD
08152,明梁控股,4.39,4140.0,74372038.02,8513751.72,21.6065336504,173.491345704,8.932480454869,2025-12-31,HKD
08153,嘉鼎国际集团,-0.79,3369.21,81471123.72,-56055462.69,-21.644433794,-187.9634019152,-80.089394019303,2025-03-31,HKD
08156,国药科技股份,137.9,1.33,55859673.35,-790660.65,48.394989946,95.5985379226,0.733663919305,2025-06-30,HKD
08158,中国再生医学,3.43,0.94,65081517.1,24861130.5,-20.4840151406,55.0529517801,69.974959006495,2025-12-31,HKD
08159,新华联合投资,-0.86,0.37,152211580.2,-52629917.73,-6.7339934068,-28.7584945702,-52.668470581716,2025-03-31,HKD
08160,GOLDWAY EDU,-8.24,1.42,47257201.47,-11881436.25,11.8271351517,-101.171875,-34.024391855287,2025-03-31,HKD
08161,医汇集团,2.46,2204.8,98179883.7,7439855.46,-8.480145895,199.7525365009,105.828301391441,2025-03-31,HKD
08162,港银控股,8.13,5.28,17920496279.94,58631623.08,30.9798410154,101.9412039197,45.08605481393,2025-12-31,HKD
08163,声扬集团,-2.97,0.36,18529558.3,-10911800.82,-0.2964618974,55.7034429656,-49.14871544517,2025-12-31,HKD
08168,宝积资本,-132.69,1.34,11170310.3,-5917023.38,22.5092620407,26.8262391329,-29.37696892777,2025-09-30,HKD
08169,环康集团,-8.15,2338.34,82660784.7,-2616390.36,-4.2622881535,-58.803986711,-2.70181157031,2025-10-31,HKD
08172,拉近网娱,-4.17,0.8,11576570.74,-17329178.92,140.3788447112,38.6577996611,-21.17648357349,2025-12-31,HKD
08173,客思控股,-4.39,2368.81,15046743.15,-6892617.27,-41.6991454214,12.6943308007,-22.972702806613,2025-03-31,HKD
08176,超人智能,-1.48,0.17,26752473.18,-10480964.88,-0.9530497592,-13.9994105511,15.156442859662,2025-12-31,HKD
08178,中国信息科技,-0.34,0.34,31128574.08,-89833357.98,-16.9241894661,-164.2796407504,-45.48194148474,2025-12-31,HKD
08179,百利达集团控股,-0.19,1907.8,90278645.44,-88542656.6,-78.3645718565,-7640.7692307692,-25.166807437853,2025-12-31,HKD
08181,港深智能管理,-1.46,7902.91,520014705.0,-27140430.3,-4.2871216496,36.6668820122,-14.118516811644,2025-03-31,HKD
08186,曼妠,61.99,1.05,32069729.32,1526441.8,21.7835705711,794.1798941799,7.489806771849,2025-12-31,HKD
08187,积木集团,-12.98,0.76,27859820.9,-5277514.46,174.1290437256,44.5583072398,-44.320552205408,2025-12-31,HKD
08188,骏杰集团控股,7.05,6.15,850031180.64,78827622.28,15.4482256088,1.2800129974,45.813003115477,2025-12-31,HKD
08189,泰达生物,-3.52,3.54,522966651.0,-90820485.0,35.6655340994,-226.6660590418,-528.437873083248,2025-12-31,HKD
08191,鸿伟亚洲,-0.42,5860.61,91844828.92,-125025518.84,-67.6548613453,-199.1161916287,-107.110412975014,2025-12-31,HKD
08193,亚太金融投资,1.86,0.36,31428821.31,-8088604.95,12.0590944986,83.2428402095,-34.206212925383,2025-03-31,HKD
08195,传承教育集团,17.29,5.23,316680188.46,34216690.74,20.5790685009,-18.6850300452,9.772065092633,2025-03-31,HKD
08196,福田股份,84.73,5469.07,130573000.0,583000.0,157.317121236,108.2788980403,0.724592649673,2025-12-31,HKD
08198,加幂科技,-10.05,8.97,42664499.92,-80596127.04,-18.7113872206,-583.8225151353,-83.305636984895,2025-12-31,HKD
08200,修身堂,57.53,6149.68,775200270.75,-47969626.23,-23.1263755622,-263.5797719801,-7.002269834107,2025-03-31,HKD
08201,宝联控股,264.49,6480.0,458191038.5,-6247769.45,2.9413572532,-55.8462238399,-3.587371154939,2025-06-30,HKD
08203,凯顺控股,-1.72,0.82,876061077.82,-42879466.28,-12.7981817577,-634.737553503,75.115305807615,2025-12-31,HKD
08205,交大慧谷,-13.81,1.44,75472226.94,-9420784.29,33.646028696,-250.3467701728,-83.542668577288,2025-12-31,HKD
08206,神通机器人教育,-20.86,0.72,9993326.07,-6579777.9,-34.7729189254,-71.6004813478,11.003680754362,2025-03-31,HKD
08208,永通万国集团,-43.71,0.81,64897295.4,-1681248.8,0.8225915875,-188.7608069164,-7.949412827462,2025-12-31,HKD
08210,衍汇亚洲,-4.49,4560.0,43210591.92,121813.56,-14.6575292531,-92.884097035,0.154144381904,2025-03-31,HKD
08213,荣晖控股,-4.04,0.86,34528607.28,-20560652.4,-62.3547403688,-37.4884294971,16.882305025668,2025-03-31,HKD
08217,菊福堂生物,2.98,0.6,33408291.66,-5443774.17,3.0192652457,66.1618769001,-19.554155962543,2025-03-31,HKD
08218,毅高国际控股,-9.02,0.73,57186852.27,-3957095.04,-5.3590518953,54.5907021074,-8.366257914094,2025-03-31,HKD
08219,恒伟集团控股,37.16,6138.0,129540715.62,1492119.44,3.4074768377,108.5911903895,12.270212054815,2025-12-31,HKD
08220,比高集团,-34.63,7.56,11179162.62,-19791935.01,54.3577981651,-67.8037712229,104.301519756839,2025-03-31,HKD
08221,高裕金融,-12.51,0.99,28138009.53,-11910966.81,29.2484422025,-245.2346123551,-8.668233713902,2025-03-31,HKD
08222,壹照明,-6.05,2886.63,64355395.71,-4305924.78,-6.2006536915,59.4648596994,-73.410950283197,2025-03-31,HKD
08223,紫元元,-12.41,1.47,513762000.0,-10700000.0,-6.9721710694,79.7998867283,-3.599590924994,2025-12-31,HKD
08225,中国医疗集团,-6.91,1.14,28564000.0,-14962000.0,7.976109473,-3.0511743233,-23.797556941087,2025-12-31,HKD
08226,树熊金融集团,-3.83,3674.04,17029309.88,-8669105.56,-21.4809262036,60.474405963,-2.617484073654,2025-12-31,HKD
08227,海天天线,-40.33,3.89,27578264.42,-8712377.85,25.5832686264,45.1439396612,16.230679896879,2025-12-31,HKD
08229,未来数据集团,-8.85,3.47,374063143.68,-35401707.9,-5.3685800397,-138.3689107827,-29.168480626905,2025-12-31,HKD
08232,一木集团,-6.35,0.55,39065168.22,-7846272.14,21.0292142377,-4.5367027677,-168.173458522892,2025-12-31,HKD
08237,华星控股,1.01,1.81,12004697.02,161053158.2,14.5578348561,221.7457207038,1269.06515782357,2025-12-31,HKD
08238,惠陶集团,-7.67,0.51,24462810.48,-5948606.92,29.9553764215,66.7222474862,16.698359575062,2025-12-31,HKD
08239,首都金融（五百）,-47.61,15.2,36662603.02,-28838008.16,115.1884641892,-88.8671990535,-126.753741712652,2025-12-31,HKD
08241,英记茶庄集团,-4.55,6871.35,27943292.4,-15577370.4,-10.7758493679,-14.970712437,807.462329586223,2025-03-31,HKD
08245,烽翼集团,-1.61,2287.38,29154968.19,-14049163.92,-36.7634107286,-876.3386027537,-888.473883863437,2025-03-31,HKD
08246,中华燃气,-11.17,4.62,89193000.0,-49099000.0,-52.2142811221,-637.6652644231,-40.666075850816,2024-12-31,HKD
08247,中生北控生物科技,-7.62,4.31,184291000.0,-51142000.0,-29.9457556763,-20.2435813035,-35.51675764268,2025-12-31,HKD
08249,瑞远智控,-33.73,0.49,20189000.0,-1312000.0,-9.3810314646,-1.0785824345,2.425093806029,2025-12-31,HKD
08250,都都控股,-1.65,4784.49,4889563101.15,-11983023.0,-8.3125889123,28.8306342415,-4.020383405057,2025-06-30,HKD
08262,宏强控股,-8.64,4708.78,89521571.75,-9425003.25,8.7375522004,46.2893670097,-12.851120975865,2025-06-30,HKD
08267,蓝港互动,-7.46,0.85,41358000.0,-10289000.0,-71.6821066902,64.558575316,-4.508418504278,2025-12-31,HKD
08268,智城发展控股,-2.04,0.73,369918251.16,-32554673.91,-7.8664236446,-73.3002554529,-29.332723568786,2025-03-31,HKD
08269,倍升教育科技,-83.23,2.81,32676487.47,-3285274.8,9.7443049744,88.4054194893,-39.211366890627,2025-03-31,HKD
08270,中国煤层气,-2.23,1.48,47084000.0,-59972000.0,123.0517788621,-73.1043440612,-61.576688502372,2025-12-31,HKD
08271,环球数码创意,9.87,1.32,51528701.0,12104954.44,-18.9998864153,121.6370681304,3.629602848001,2025-12-31,HKD
08275,中国新消费集团,-2.45,0.93,146311928.01,-28747077.33,13.2729390079,-473.0211950665,-26.077929905779,2025-03-31,HKD
08277,骏东控股,0.69,3149.68,19600909.2,33479349.57,-66.3498098859,193.9505373559,-266.914361389052,2025-03-31,HKD
08279,亚博科技控股,-86.52,92.21,567510919.44,-83453362.56,3.1048756893,-400.7582812292,-3.477353386153,2025-03-31,HKD
08280,中国数字视频,-3.14,6303.32,134576000.0,-28001000.0,-7.7918162633,81.0028766045,108.691095411847,2025-03-31,HKD
08281,中国金典集团,22.55,2.55,268625000.0,10216000.0,2.80447154,244.0889188279,3.821808550436,2025-12-31,HKD
08282,智傲控股,47.65,3078.0,88203045.88,583480.12,161.8210091694,140.1991288114,2.182284980745,2025-12-31,HKD
08283,中食民安,-3.51,0.86,96808271.0,-22232877.8,-5.994911481,-372.9892761394,-47.261545602228,2025-12-31,HKD
08285,森浩集团,436.83,2128.0,65603000.0,44000.0,-1.485163383,100.4394287426,-0.4665464956,2025-12-31,HKD
08286,长城微光,-1.67,0.46,18477000.0,-24911000.0,7.78160182,25.7142005129,16.157141513625,2025-12-31,HKD
08290,亚势备份,500.0,0.86,32905207.82,155353.84,-8.8199224127,107.8646547782,0.312480129352,2025-12-31,HKD
08291,港娱国际,4.48,1626.67,45313000.0,3277000.0,-16.814143046,147.3965866358,-4.315874040222,2025-12-31,HKD
08292,VSING,-1.66,2.37,213422470.080881,-128968288.331977,44.1718437401,-1104.9352750809,-174.083295344298,2025-12-31,HKD
08293,星亚控股,37.65,0.49,67633287.0744,-6249235.1028,-0.6993879199,65.4481528731,-48.412082262211,2025-07-31,HKD
08295,金慧科技,-0.54,1.24,1240654000.0,-207729000.0,-0.0201466028,-5.2421193422,-29.138302751972,2025-03-31,HKD
08296,中国生命集团,-3.77,2740.5,64380000.0,-6564000.0,-13.6325829734,24.5430509254,-5.384299893364,2025-12-31,HKD
08297,海纳星空科技,-2.84,5045.22,27253015.56,-27698742.45,-28.2733830423,-10.5077132653,171.823568136932,2025-03-31,HKD
08299,大唐黄金,27.03,25.71,1212691825.83,61414336.5,81.8258673769,20.3522858796,12.451575905499,2025-03-31,HKD
08300,今米房集团,42.18,0.79,24664477.41,-3243747.45,-48.3326567303,88.4276025548,31.475263040072,2025-03-31,HKD
08305,圣唐控股,-13.84,2.68,146244866.3,-17470984.46,7.9267845597,-516.0191082803,-24.271588827264,2025-12-31,HKD
08307,密迪斯肌,-36.37,4760.83,41627015.64,-3116396.91,-8.1957871171,-10.7939632546,-44.595576097722,2025-03-31,HKD
08308,古兜控股,-0.99,0.68,53150000.0,-61932000.0,-0.4308729861,-21.8941898914,-36.608137703154,2025-12-31,HKD
08309,万成环球控股,-3.24,4200.0,624845424.51,-6671138.07,-33.923319092,-144.8978324328,-5.334641965014,2025-03-31,HKD
08310,盐城港,-17.67,3.35,962829810.34,-17122341.54,36.3615663971,57.9574184963,3.67831034834,2025-12-31,HKD
08311,圆美光电,-7.48,0.93,94082104.86,-11283024.24,12.4809675503,70.8851908824,-29.343230292211,2025-12-31,HKD
08313,杰地集团,-1.66,5600.0,14721844.2,-30420777.8,-45.6688154714,-362.8737541528,-32.11085822938,2025-12-31,HKD
08315,新都酒店,10.14,0.5,44163875.31,9380566.95,-12.3498168498,160.0129885465,-624.385749385749,2025-03-31,HKD
08316,中国红包,-13.53,2.67,74614496.82,-8994824.01,-17.1212726919,-30.3423375234,41.938815025171,2025-03-31,HKD
08317,财华社集团,53.74,1.06,9610351.62,-3932178.63,-22.4745030894,49.852889255,-9.025247818351,2025-03-31,HKD
08319,思博系统,7.77,0.96,831188366.85,12879015.48,-9.1084770666,-9.1997397528,8.058108919581,2025-03-31,HKD
08320,沛然环保,-23.71,6232.12,43911019.89,-8838865.74,-8.52413634,-1807.3083778966,-14.197411914679,2025-03-31,HKD
08321,泰锦控股,35.16,9.66,37635671.5,-5464829.44,6.3411308088,48.3916206504,-9.520883527643,2025-04-30,HKD
08326,同景新能源,5.44,1.87,950441996.43,66122615.16,34.435484292,118.304795564,23.450286942989,2025-03-31,HKD
08328,信义储电,-7.43,4.24,946860880.74,-51582894.2,-15.0382941477,71.0203025336,-6.165728653958,2025-12-31,HKD
08329,海王英特龙,-4.2,1.9,972009000.0,-40739000.0,-6.6899427665,-262.8647957144,-5.154750705253,2025-12-31,HKD
08331,倍搏集团,-4.62,4455.2,52880000.0,-7523000.0,-18.2891402435,-6.2420562068,-6.495367852117,2025-03-31,HKD
08333,阿仕特朗金融,8.65,6912.0,26388475.52,7219437.46,156.1234329797,145.523408133,6.330562606674,2025-12-31,HKD
08337,直通电讯,-2.67,2399.78,43614687.36,-8129883.22,-64.8620328327,-11.0823151919,-29.607578698069,2025-12-31,HKD
08340,紫荆国际金融,-5.38,3999.6,49887550.26,-6717247.14,35.2026828552,-200.2422285022,-10.239781903798,2025-12-31,HKD
08341,艾硕控股,6.64,3696.0,193995476.94,5450233.98,-12.2951503621,-27.176325524,12.104691438995,2025-03-31,HKD
08347,Ｆ８企业,21.88,1595.23,319103540.04,-761334.75,19.2454652045,90.4602220167,-0.90476895491,2025-03-31,HKD
08348,滨海泰达物流,-3.14,1.2,2021100000.0,-34642000.0,-45.5281526818,-687.3516446253,-3.959271234424,2025-12-31,HKD
08349,硅鑫集团,-71.53,5.16,26994000.0,-4367000.0,-43.2255079292,50.987654321,-7.306646588865,2024-12-31,HKD
08350,立桥证券控股,8.9,4.7,69981485.6,47706273.96,71.9714120833,2369.7894284486,45.010673609129,2025-12-31,HKD
08356,进业控股,-0.92,2247.25,337821300.93,-10465815.03,-21.9403236503,-21.6323466323,5.085159950946,2025-03-31,HKD
08357,REPUBLIC HC,-4.4,0.8,43436389.1878,-16413114.9896,-8.0767765902,-1587.7356054738,-27.212206285928,2025-12-31,HKD
08360,简朴新生活,-4.1,1.33,71726506.64,-29392585.24,20.9313658306,-188.9540046173,123.255813953488,2025-12-31,HKD
08362,运兴泰集团,-34.48,7420.0,111121350.16,-1943729.44,13.3689642462,-827.027027027,-2.488005086999,2025-12-31,HKD
08365,亦辰集团,-4.47,2.29,71415121.56,-43481585.48,-8.4855220825,38.2162547837,-38.044646102353,2025-09-30,HKD
08366,浙江联合投资,-44.72,5362.48,259813287.16,937411.3,-7.3364339032,389.3982808023,-4.562291083205,2025-04-30,HKD
08367,倩碧控股,-1.05,2021.54,90218629.29,-19243773.99,6.4353525236,-352.8555838487,-80.180717100836,2025-03-31,HKD
08368,中国创意控股,2.98,1.47,141209000.0,44643000.0,-6.5725835798,83.3237516426,13.544887179036,2025-12-31,HKD
08370,智升集团控股,-53.7,9.24,69445000.0,-13508000.0,20.824344074,64.8860121136,-48.541037803651,2025-06-30,HKD
08371,尝高美集团,6.87,7.08,1125488082.15,88160718.39,19.1083318847,5.6103384996,37.717516399478,2025-03-31,HKD
08372,君百延集团,11.92,1.2,87159447.84,8729971.8,15.3168992589,20.4328453215,8.836496786728,2025-03-31,HKD
08373,靛蓝星,2.28,2680.0,446136836.6,10611518.4,-5.4378637294,-38.6363636364,10.508108108108,2025-12-31,HKD
08375,数盟资本,-30.26,5.08,83191981.32,-15162354.14,12.9497461555,-206.3321167883,-26.923385350676,2025-12-31,HKD
08377,维港育马,-15.4,5154.89,19604390.1,-3023077.34,-67.6387708548,90.95674259,20.142629314236,2025-12-31,HKD
08379,盈证国际,-9133.33,1.1,62183976.72,1443306.12,23.9314352976,110.0083189352,8.010038155233,2025-03-31,HKD
08385,万里印刷,-0.24,1043.88,20070451.62,-38912524.04,-55.6077193543,59.9936854617,46.266276478643,2025-12-31,HKD
08391,基石科技控股,-3.69,4.25,113095789.08,-104057266.54,-18.2281258571,20.1221668319,496.73177251757,2025-12-31,HKD
08392,舍图控股,-109.14,4300.0,47131696.59,-2165882.01,11.7131108097,69.7512566052,-11.533736301538,2025-03-31,HKD
08395,中显智能齐家控股,619.07,19.17,91561346.94,1483910.64,60.8071312804,109.3087877735,4.465612285988,2025-03-31,HKD
08400,亚洲先锋娱乐,17.11,1.05,59467041.06426,5542493.01462,29.7266960607,63.2504617745,26.492674944105,2025-12-31,HKD
08401,源想集团,-2.71,2575.17,51780602.75,-8374780.75,345.7323097971,-93.9276221632,-50.243669880284,2026-03-31,HKD
08402,高原之宝,-2.5,5520.12,71326418.1042,-19967138.4878,-43.8113209283,-237.4526859788,-53.396952660226,2025-12-31,HKD
08403,德丰宿来,-28.96,5.45,94520000.0,-16992000.0,-32.5647099112,-195.7187608771,-189.484248675774,2025-12-31,HKD
08406,中国口腔产业,-1.87,0.89,167645000.0,-42717000.0,-27.4135236124,-159.8515724801,-41.911050498906,2025-12-31,HKD
08411,K W NELSON GP,35.76,1.11,44077136.0,2803594.88,126.5131823245,193.0176805514,5.755342326056,2025-12-31,HKD
08412,新爱德集团,-43.35,3667.43,35591919.96,-4473962.44,-56.4815956076,71.5169194866,-75.142373403109,2025-05-31,HKD
08413,亚洲富思,99.69,0.78,279196679.52,979122.63,3.4423337299,-43.0793991416,1.06738831909,2025-03-31,HKD
08416,HM INTL HLDGS,6.89,5394.11,119508651.08,7073115.82,-16.7260368809,201.4378238342,9.958669803523,2025-12-31,HKD
08417,大地教育,-5.88,4025.92,14649926.25,-7702862.01,-5.8924654692,-31.5524034673,-16.175729622883,2025-03-31,HKD
08418,傲迪玛汽车,1074.76,6.89,269824056.6,578611.6,-43.7254522479,106.99669967,1.676419421161,2025-12-31,HKD
08419,ＡＶ策划推广,-5.46,3040.0,97495373.24,-5030032.18,-14.2548476014,-416.0612939841,-10.170296306442,2025-12-31,HKD
08420,NEXION TECH,-9.04,3462.26,21576119.36,-3461139.04,80.2595834591,73.9231030963,-25.037569421758,2025-12-31,HKD
08422,ＷＴ集团,-3.08,1980.0,31766866.3,-5551039.65,11.2871793233,-262.449959968,-16.341597648227,2025-06-30,HKD
08423,CHI HO DEV,-1.24,5120.0,459120844.62,-11343426.36,40.9775490716,-221.7753120666,-8.139103718614,2025-03-31,HKD
08425,兴铭控股,-2.47,3459.2,97878118.29,-22794823.83,-1.623180878,-4248.7676056338,-23.627937230669,2025-03-31,HKD
08426,雅居投资控股,8.97,1.96,396836932.76,19729034.46,15.8931802715,28.7533156499,13.896054736829,2025-12-31,HKD
08427,万顺瑞强集团,486.4,1.37,53437764.6062659,138865.368331922,2.8486685571,-24.0740740741,0.224639070761,2025-05-31,HKD
08428,汉诺佳池,-10.17,7614.06,28422241.17,-12698140.8,58.9789913798,44.053669445,-1373.25349301397,2025-03-31,HKD
08429,华美乐乐,-3.0,3072.0,83577656.26,-9248069.58,1.1355935908,-2.4617232062,-22.28752408006,2025-12-31,HKD
08430,春能控股,-0.71,1301.31,96069897.0952,-16442787.9392,-31.8043797444,-631.7982829073,-24.592986896355,2025-12-31,HKD
08431,浩柏国际,-26.74,3.26,22613949.15,-17828152.77,11.9767866935,-80.1137423084,-231.033245635016,2025-03-31,HKD
08432,太平洋酒吧,-3.33,2813.64,179619631.2,-16405148.91,-6.4613018718,-3043.2119205298,-124.728994913173,2025-03-31,HKD
08436,德宝集团控股,23.74,1.56,146030803.16,5935961.84,-13.4990824412,1.4510651436,2.670323530906,2025-12-31,HKD
08437,德斯控股,-0.53,1665.0,26841141.6,-18656828.4,58.6163522013,48.0515631945,21.979124220293,2024-12-31,HKD
08439,新百利融资,-111.18,2.11,47614336.68,-12743359.47,-23.418529403,-289.7544453853,-19.59779739434,2025-03-31,HKD
08445,怡康泰工程集团,-3.56,3178.37,300500210.07,-8741045.76,1.522388432,19.6879769374,-11.499611499612,2025-03-31,HKD
08446,耀星科技集团,4.55,1.18,149405917.72076,23437539.26462,1.0625133671,-38.6692066362,12.067305607222,2025-12-31,HKD
08447,MS CONCEPT,-92.73,5100.0,233907874.44,-15872676.0,12.2936039943,7.5716051373,-88.200605097175,2025-03-31,HKD
08448,环球印馆,185.61,1.69,151216598.73645,571127.49021,134.3213598199,102.1763100667,8.154376432053,2025-03-31,HKD
08450,钜京控股,-20.36,2.9,34248618.74,-10446317.16,-6.3766596785,-56.7826801864,-25.748233493857,2025-09-30,HKD
08451,日光控股,10.86,5280.0,77034546.3,2789628.6,-0.6258445345,-31.156462585,2.726366550823,2025-09-30,HKD
08452,富银融资股份,-2.76,1.33,76890000.0,-43535000.0,-42.216644372,-533.4206314564,-10.485194645048,2025-12-31,HKD
08455,礼建德集团,-7.16,0.71,86459019.87,-11994021.51,-8.216426976,-7.493176743,-617.728136882129,2025-03-31,HKD
08456,民信国际控股,-6.63,4627.1,47396548.8,-4497873.42,-26.4699566207,-4.0563620837,-146.454326923077,2025-03-31,HKD
08460,基地锦标集团,-49.7,3.19,44890937.22,-5792349.86,-49.7822594497,-50.18735363,-11.715381804896,2025-12-31,HKD
08462,中安控股集团,672.9,0.73,241308330.2,98254.8,-12.8462433216,-99.4518879415,0.076568049854,2025-12-31,HKD
08471,新达控股,-2.3,0.35,80376000.0,-13892000.0,-12.3546987111,-68.2247517559,-37.233985526669,2025-12-31,HKD
08472,立高控股,-4.17,3686.4,228998785.92,-7992593.78,-55.7829749385,-361.4180206795,-6.124235681684,2025-12-31,HKD
08473,弥明生活百货,43.51,1.12,109576834.2,4685207.91,-20.2203782712,-65.971849866,4.124674522803,2025-03-31,HKD
08475,易站绿色科技,0.12,470.3,2989344.94,36711381.68,-90.4435566184,400.7323270064,-120.108038738752,2024-08-31,HKD
08480,飞霓控股,4.43,2.31,405755208.784357,47009820.0523043,22.6013920142,200.4871028451,15.37145947599,2025-12-31,HKD
08481,盛龙锦秀国际,1.69,1.42,585736000.0,75848000.0,0.0148553144,59.6363100625,24.950410368592,2025-12-31,HKD
08482,万励达,-1.1,1922.66,145423242.72,-23267312.79,-15.8173649656,-2.1969113534,-52.934569236099,2025-03-31,HKD
08483,名仕快相,-23.49,1.08,40188773.9,-4153005.56,-32.8336805241,-1052.380952381,-23.741415810399,2025-12-31,HKD
08487,ISP GLOBAL,-4.58,0.52,231746000.0,-14920000.0,6.0083893308,40.2243589744,-18.734421989088,2025-06-30,HKD
